3612	2022-04-19 19:23:07	30.8	60.8	1040.4
3611	2022-04-19 19:13:07	30.9	60.7	1040.3
3610	2022-04-19 19:03:07	30.9	60.7	1040.2
3609	2022-04-19 18:53:08	31.2	60.6	1040.1
3608	2022-04-19 18:43:07	31.1	60.4	1040
3607	2022-04-19 18:33:07	31.2	60.7	1039.9
3606	2022-04-19 18:23:07	31.1	60.7	1039.9
3605	2022-04-19 18:13:07	31	60.7	1039.8
3604	2022-04-19 18:03:07	31.2	61	1039.6
3603	2022-04-19 17:53:07	31.2	60.9	1039.7
3602	2022-04-19 17:43:07	31.2	60.5	1039.7
3601	2022-04-19 17:33:06	31.2	60.4	1039.7
3600	2022-04-19 17:23:07	31.3	60.3	1039.6
3599	2022-04-19 17:13:07	31.3	60.1	1039.5
3598	2022-04-19 17:03:07	31.3	60	1039.5
3597	2022-04-19 16:53:17	31.4	59.6	1039.4
3596	2022-04-19 16:43:07	31.3	59.4	1039.4
3595	2022-04-19 16:33:07	31.3	59.5	1039.3
3594	2022-04-19 16:23:13	31.3	59.4	1039.3
3593	2022-04-19 16:13:07	31.4	59.9	1039.3
3592	2022-04-19 16:03:07	31.4	60.5	1039.2
3591	2022-04-19 15:53:07	31.3	59.8	1039.2
3590	2022-04-19 15:43:12	31.3	60	1039.2
3589	2022-04-19 15:33:07	31.3	60.3	1039.3
3588	2022-04-19 15:23:07	31.2	59.9	1039.3
3587	2022-04-19 15:13:07	31.1	60.3	1039.2
3586	2022-04-19 15:03:07	31.1	60.6	1039.3
3585	2022-04-19 14:53:07	31.1	61.1	1039.2
3584	2022-04-19 14:43:07	31.1	61.3	1039.2
3583	2022-04-19 14:33:07	31.1	61.3	1039.2
3582	2022-04-19 14:23:07	31	61.5	1039.1
3581	2022-04-19 14:13:07	30.8	61.4	1039.1
3580	2022-04-19 14:03:06	30.9	59.3	1039.1
3579	2022-04-19 13:53:07	30.7	61.5	1039
3578	2022-04-19 13:43:06	30.7	61.6	1039.1
3577	2022-04-19 13:33:07	30.6	61.9	1039.2
3576	2022-04-19 13:23:07	30.5	61.6	1039.3
3575	2022-04-19 13:13:07	30.4	62	1039.3
3574	2022-04-19 13:03:07	30.5	62.3	1039.4
3573	2022-04-19 12:53:07	30.3	62	1039.7
3572	2022-04-19 12:43:07	30.1	62.3	1039.7
3571	2022-04-19 12:33:07	29.9	62.4	1039.9
3570	2022-04-19 12:23:07	29.9	61.6	1040
3569	2022-04-19 12:13:07	29.7	61.5	1040.2
3568	2022-04-19 12:03:07	29.6	61.1	1040.3
3567	2022-04-19 11:53:07	29.5	61.2	1040.4
3566	2022-04-19 11:43:07	29.5	61.2	1040.5
3565	2022-04-19 11:33:07	29.3	61.2	1040.6
3564	2022-04-19 11:23:07	29.2	61.3	1040.7
3563	2022-04-19 11:13:07	29	61.6	1040.9
3562	2022-04-19 11:03:07	28.8	61.2	1040.9
3561	2022-04-19 10:53:06	28.9	61.6	1041.1
3560	2022-04-19 10:43:06	28.7	61.7	1041.2
3559	2022-04-19 10:33:07	28.7	61.9	1041.3
